id,price,avg_bill,middle_avg_bill,middle_coffee_cup
5ee751b46fd446c09e1bf357741c5272,высокие,Средний счёт:1900 ₽,1900.0,
7abb25d97c3540f88eed49a97ea09073,,Средний счёт:300–500 ₽,400.0,
01363c6d0c4849c6963865197453b47f,выше среднего,,,
3a15b295229b4da4980e29aeeb926eb6,высокие,Средний счёт:1500–2000 ₽,1750.0,
743ab239320a42b6827a693d1a93aed0,высокие,Средний счёт:3000–3500 ₽,3250.0,
e6220737df0342d98ac5846160ff7e3f,высокие,Средний счёт:1500–2500 ₽,2000.0,
51d0bc1b41a44b6e879abadda479467a,,Цена чашки капучино:90–99 ₽,,94.0
d4c93229840643f090f7904075cbc934,средние,Цена чашки капучино:160–350 ₽,,255.0
6a82c49315d342edbb547424717fa417,средние,Средний счёт:300–1000 ₽,650.0,
d65591e102a04b548265a513f68551f2,средние,Средний счёт:750–1000 ₽,875.0,
bfdb2856f8d7436ea4ac1862950cbfbf,низкие,Средний счёт:150–300 ₽,225.0,
b4b2d19a0912468bbf76da567e6f58c7,средние,,,
4d13aa56a03f4724935dea66a1cd5436,выше среднего,Средний счёт:1000–1300 ₽,1150.0,
263239d275f741e6bcac662e57b35451,,Цена чашки капучино:90–100 ₽,,95.0
5ab22622bfc34119b719a690e1273425,выше среднего,Цена бокала пива:300–500 ₽,,
c7474d94480a4642bf8972cc22e3da91,средние,Средний счёт:590–1490 ₽,1040.0,
4abd036f8eee40159832e13ea8ead883,,Средний счёт:280–350 ₽,315.0,
b12280e760764b35a645d12d1b6779a0,средние,Средний счёт:150–500 ₽,325.0,
05af7b4e654f445bbe89972907b194e2,,Средний счёт:300–400 ₽,350.0,
fdfd3b1a90e1433cab3854bb41ffd54f,,Средний счёт:280–400 ₽,340.0,
06505210afbe44ed9f05425c9720a600,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
5e4a1a93541543c69a3f5652506a8303,высокие,Средний счёт:1500–2500 ₽,2000.0,
e28ba3f1477f49ea88da03001a5841d5,средние,Средний счёт:от 300 ₽,300.0,
20ad32b946a64b06a9b55d956623b1a7,высокие,Средний счёт:от 2500 ₽,2500.0,
cc712b431cf540deb7f7b549f474b245,высокие,Средний счёт:2000–3500 ₽,2750.0,
fcee9b3adda248e89a206ee4896e36c9,высокие,Средний счёт:от 5000 ₽,5000.0,
18e30464d2784002b455640605a0f79c,,Средний счёт:600–800 ₽,700.0,
bbfa2e20034a4ea89f77123c96f825fd,низкие,Цена чашки капучино:50–150 ₽,,100.0
33e2627d35c14212afac710dfa4caa83,средние,Средний счёт:250–500 ₽,375.0,
a26a7e42759345f7991e27fbfc4c0e79,высокие,Средний счёт:1–2000 ₽,1000.0,
1af4d81504e748c99f56e76320bf824c,высокие,Средний счёт:1500–2000 ₽,1750.0,
bd5c3355446f41c59465bb9e07362670,средние,Цена чашки капучино:250–280 ₽,,265.0
2c2d5bf86bb04eefa299dd182d2e0650,средние,Средний счёт:600 ₽,600.0,
0243c1c906fe424c85ffc8d6e03d9a78,средние,Средний счёт:300–600 ₽,450.0,
256af8ab87bb47948713a4f17fb0ae5a,высокие,Средний счёт:2000 ₽,2000.0,
8381fb44985b48e59fad33c926a099e5,средние,Средний счёт:350–600 ₽,475.0,
b27062ca5a3b4088aa118f205292aa48,выше среднего,Средний счёт:1500 ₽,1500.0,
2fefc670da444b11b1bf162bdf5a75f7,,Средний счёт:400–600 ₽,500.0,
a464e7671cd640d5a2e02a68b1e777d5,выше среднего,Средний счёт:800–1500 ₽,1150.0,
888d48e731fa47db9363f297ec2fd02e,,Средний счёт:1500–1700 ₽,1600.0,
2eb945b4cb4242468c8a60a6edaf3027,,Средний счёт:220 ₽,220.0,
aae779990bda4706b81193756031abbd,высокие,Средний счёт:1500–2500 ₽,2000.0,
33838ed4c4ac464887f45a5c3a301afb,средние,Средний счёт:1000–1200 ₽,1100.0,
eb3092c3758b4963b480be8190104376,,Цена чашки капучино:от 60 ₽,,60.0
c041524dc26747b4a4b7001fdc3c3b92,средние,Средний счёт:от 475 ₽,475.0,
9b25d2515cce42948bb76f378e4df5a5,средние,Средний счёт:200–400 ₽,300.0,
0ae15f5185a349b79f1c02f3541996b2,средние,Средний счёт:300–500 ₽,400.0,
3b50fb9264bb4cfdadde9206ac332e80,средние,Средний счёт:400–500 ₽,450.0,
5abffc4457494f62a9eeef9ee4cb8f03,средние,Цена чашки капучино:205–245 ₽,,225.0
f2c30681bb4746ed8c6bb6b868e37c61,высокие,Средний счёт:1500–3000 ₽,2250.0,
4eee24cc6d6f412b9a55a9a3a6ddcba2,средние,Цена чашки капучино:140–200 ₽,,170.0
b34059079b0d49c7a7bab984991ad773,низкие,Цена чашки капучино:60–300 ₽,,180.0
648886be14df419b8c7a1eb1a02eb0e7,выше среднего,Средний счёт:1500–2500 ₽,2000.0,
42006a621f2846e7b4b4491227593dff,средние,Средний счёт:800–1200 ₽,1000.0,
d7d984fd64044510b2fd2e8e9e9f07c7,,Цена чашки капучино:200–300 ₽,,250.0
983e40292b49406d8246485d0343e11f,средние,Средний счёт:700–1300 ₽,1000.0,
843b562110734dd8bdf7d4a4e0ccfddf,средние,Средний счёт:200–300 ₽,250.0,
ed8f2c31356f458e987b6cabcbffebbe,средние,,,
4ca6f49f2c654151bb737e6a48361430,высокие,Средний счёт:1500–2000 ₽,1750.0,
30d6c2abb42748bb98c01b1ed366e253,высокие,Средний счёт:2500–5000 ₽,3750.0,
be397f7c1a644d00a476874c81e490f0,средние,Средний счёт:1000–1200 ₽,1100.0,
dc26a9784d57493c8591684a45ea3a6d,средние,Средний счёт:400–800 ₽,600.0,
34aa2a692d9a477997b4ef9cb1ec2d77,,Средний счёт:350–500 ₽,425.0,
d61e39eb8ad8406e905badc9139b06d4,средние,Средний счёт:500–700 ₽,600.0,
f525b71ad82e4f1bb48f3dc97ce686ca,средние,Средний счёт:300–1500 ₽,900.0,
89484a56aa6c4555ac8d0deb970bf255,,Средний счёт:250–350 ₽,300.0,
90e531105e9f4268a69ba23180dbda84,,Цена чашки капучино:70–150 ₽,,110.0
a59d3750d3e540179266b4d9a3f6964c,средние,Средний счёт:от 470 ₽,470.0,
a43a28062bc04ce4990624a536c4854a,выше среднего,Средний счёт:1300–1500 ₽,1400.0,
16e33005d0404615b0d60dc610ac4d23,средние,Средний счёт:500–1000 ₽,750.0,
4d58be7028bb47d08d574ad63b092eb2,высокие,Средний счёт:2000 ₽,2000.0,
1ca5d43cbea04fec9fd4f58108f66ee9,средние,Средний счёт:600–800 ₽,700.0,
aeeca6e118184e178fc9ddbd4f7dc55c,средние,Средний счёт:200–300 ₽,250.0,
369e4e09b86a4981916506ca3517e233,средние,Цена чашки капучино:200–300 ₽,,250.0
26a9a10d50de47cca9187e48e11b2f13,средние,Средний счёт:500–800 ₽,650.0,
d95a0fdb28364d77802ac2d02353588a,,Цена бокала пива:88–460 ₽,,
b356778c006e4c949746890b7d00373d,средние,Средний счёт:500 ₽,500.0,
ce57a3a539614d578e58e36f424ba0c0,средние,Средний счёт:350–600 ₽,475.0,
bb1a7d863cd9491e9db621dc115debff,высокие,Средний счёт:400–6000 ₽,3200.0,
cc87da2e5a69443f9c1db0107139acb5,низкие,Цена чашки капучино:от 60 ₽,,60.0
1f38ba9962fb4b9d95d6c7762c8ec9f1,средние,Средний счёт:300 ₽,300.0,
bc9e9b417c374986b1e7a869f6bd27ce,высокие,Средний счёт:2000 ₽,2000.0,
37e9b43dc0ff4c0386fa97bd3e7b101d,,Цена чашки капучино:150–210 ₽,,180.0
622c1a1286ca443792aafb39aaa5258e,средние,Средний счёт:200–250 ₽,225.0,
0dd8675d849d4a4497b40cbe91e3c200,выше среднего,Средний счёт:500–2000 ₽,1250.0,
2f9c57b60fcc4cd49195d61e0af7f7e7,,Средний счёт:250–350 ₽,300.0,
0f0f834b9d654e90a2613dae1a6d3ddc,средние,Средний счёт:500–700 ₽,600.0,
e726a72b84e043c69b78eb41bf123593,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
c217688f2fde480fb64c69f74e361de2,средние,Средний счёт:450–500 ₽,475.0,
c58df91de6d741559b83dfebc774c0c4,высокие,Средний счёт:2000–2500 ₽,2250.0,
74fc6207eba54304af865ff6c019d920,средние,Цена чашки капучино:270–280 ₽,,275.0
df35addb156b48899f8e9e6a3487c393,средние,Средний счёт:320 ₽,320.0,
3ab39ec1e7d2497bbadf55b6cae4abc5,,Средний счёт:1000–1500 ₽,1250.0,
50084285dce34b11a09198642582d928,выше среднего,Средний счёт:от 1400 ₽,1400.0,
2faf7d0f4fba460a93cf465985997e18,,Цена чашки капучино:150–219 ₽,,184.0
fc26fd2ba59149e4acacb2aee1e8c293,средние,Средний счёт:230–500 ₽,365.0,
53c0df789e734942bd8f0874ebb16542,средние,Цена чашки капучино:239–274 ₽,,256.0
e642f8ff804f47909f76a6dcd5ed9994,средние,Средний счёт:250–500 ₽,375.0,
2f9c89116b394a6aab119e2ec01cefb3,средние,Средний счёт:300–400 ₽,350.0,
b6eda9fcf5094d98bd2e5834e45ce042,низкие,Средний счёт:50–250 ₽,150.0,
d3dae83d5b1f45ee99c51b7bbbba7f52,средние,Средний счёт:500–1000 ₽,750.0,
8f903d7a607b4cadab601f0267823aa6,низкие,Средний счёт:от 300 ₽,300.0,
19c9a673844d456a9978f730696524d7,средние,Средний счёт:250–450 ₽,350.0,
b91f956617064135abfc503dba353c6d,выше среднего,Средний счёт:650–2000 ₽,1325.0,
40f52067ce2a43a38d60bb5368453bb6,средние,Средний счёт:700–1000 ₽,850.0,
7d76bee5617047cda4047232cbf08a18,высокие,Средний счёт:от 2500 ₽,2500.0,
39b72776bb5e41d79ad3078afc5df202,выше среднего,Средний счёт:900–1500 ₽,1200.0,
8f5d9a8e4ba344759b2d8d788c9392fe,средние,Средний счёт:700–1000 ₽,850.0,
7e021c03aaf545629a6024b50fafb242,средние,Средний счёт:600–800 ₽,700.0,
2352aece144b43c7994945a18be5f0c7,высокие,Средний счёт:от 3500 ₽,3500.0,
980357969a7b4506a6c5ad61faec1408,высокие,Средний счёт:1500–2000 ₽,1750.0,
a91866aa62134754a855ac3390f22097,средние,,,
7caaefdb532e4b78848f8f532a9c08a0,выше среднего,Цена бокала пива:300 ₽,,
87419dde6e8547469c791bd3c6890b64,средние,Цена бокала пива:170–380 ₽,,
7b5ea9006caa4dd0b9c380a7cf711f77,,Средний счёт:400–600 ₽,500.0,
824345fd0a214b198864c82df969fb91,средние,Средний счёт:600–800 ₽,700.0,
4c7c3946192c40c29f53d2afc0db3f51,средние,Средний счёт:1500–2000 ₽,1750.0,
ed64cf7df7e645f28e5ff72a087fd22e,средние,Средний счёт:260 ₽,260.0,
1ac0d9578b9244d79c3fcfa678efb438,средние,Средний счёт:700–1200 ₽,950.0,
6cfb2e632fea4e7ba943da91f8cca717,выше среднего,Средний счёт:500–1000 ₽,750.0,
3ec3defbcf2045deaa53ed76f14845cd,средние,Цена бокала пива:250–400 ₽,,
ef27d2e50f0f40699673665d35f02d76,средние,Цена чашки капучино:170–250 ₽,,210.0
f0c62f90162840f782210ecabdf82b9e,средние,Средний счёт:1000 ₽,1000.0,
60333a3fabde4f62980a8291029cfc42,высокие,Средний счёт:1000–2500 ₽,1750.0,
ce09606492304a65885d498a9a0a3292,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
286f3d1706244625a58fe06079099bed,средние,Цена чашки капучино:200–250 ₽,,225.0
10bf37dfb4ee4085925564ffe8f49eb9,высокие,Средний счёт:от 4000 ₽,4000.0,
bce8b540ea0e4565aa997325ebd25133,средние,Средний счёт:800 ₽,800.0,
a7394c99789849f3ae1752029664f0ab,средние,Средний счёт:350–500 ₽,425.0,
185b856e9e1245118f1c1e11526953fd,средние,Средний счёт:200–300 ₽,250.0,
79ec53f12b1047f988f13e1165df74a5,средние,Средний счёт:350–500 ₽,425.0,
a51d34c31ec949e6859224d3efbeb611,выше среднего,Средний счёт:от 1500 ₽,1500.0,
4d43f290b4e14914be8f50aec4b4fee2,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
06ee1ab3c4604d8591662929ad498e20,средние,Средний счёт:700–1500 ₽,1100.0,
8936176576cb44ed91248ce8883f2dc5,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
a4bf23e1bbed440eb259ae13dacf39ad,средние,Средний счёт:от 350 ₽,350.0,
ceaeac551da0469ea429d87a16fd6631,средние,Средний счёт:300 ₽,300.0,
9f4311bb15b948258637d1699d6426a8,средние,Средний счёт:от 700 ₽,700.0,
5da233e2d30d4a52adb1a478ddd99c03,выше среднего,Средний счёт:1200–1600 ₽,1400.0,
d8c8fca33d6f464fafe60e429c9c94e9,выше среднего,Средний счёт:800–1500 ₽,1150.0,
89308f358af7479497b15b03e54ee160,средние,Средний счёт:300–600 ₽,450.0,
e88493f5c9a64ac3b847f4d54ff3abf8,,Средний счёт:1000–1500 ₽,1250.0,
72dfa16be0404c61906ff7f59eeb358e,средние,Средний счёт:1000 ₽,1000.0,
be3251fed2b84a319d11a3705c08b3a3,средние,Средний счёт:800–1200 ₽,1000.0,
2685d2ff3cad43bc8b618a134910df75,средние,Средний счёт:750–1200 ₽,975.0,
8cf6170e9baa4725a4b9c29fce62e0fa,средние,,,
bf8d004473134043bd92ce14c323c1b3,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
117f83ace6744e83a6d19e1986092763,высокие,Средний счёт:1500–2500 ₽,2000.0,
cef6e2f5eb4d49e596b1503cdea192b0,высокие,Средний счёт:2000–2500 ₽,2250.0,
027b5e13d2d24943af261bb7211499a0,средние,Цена чашки капучино:200–250 ₽,,225.0
736056301e9e40ce904c1e47f3f32979,выше среднего,Средний счёт:800–1500 ₽,1150.0,
caa85d20a5af40449a9150580145e837,средние,Средний счёт:700–1500 ₽,1100.0,
29d55beddd9d48009a5dd4908b439ea4,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
462bd35b413f4ee9b76abd3fa2a91c24,средние,Средний счёт:100–500 ₽,300.0,
bd8d44be9504445f8faad61a258a5f61,средние,Средний счёт:600–950 ₽,775.0,
b33b05c0a85940108bdef625163b8486,средние,Средний счёт:300–350 ₽,325.0,
61a0beb2889242afa707f6bc37ec8fb8,высокие,Средний счёт:1500–2000 ₽,1750.0,
13df0ae83c77400f9ee59df5254b7e7a,,Средний счёт:400 ₽,400.0,
17d41e617bf24569baaa7c34c24519dc,низкие,Цена чашки капучино:100–170 ₽,,135.0
d73e89160e2c4617b6ec4bd7fa7d75fa,средние,Средний счёт:500–1000 ₽,750.0,
c6903ca2b9184bc39d3a06c1f0a046bc,средние,Средний счёт:250–350 ₽,300.0,
636708274ac04dea9b6feae7575c21f0,выше среднего,Средний счёт:1500 ₽,1500.0,
b902efe969764f7297036f4c8a75fb6e,средние,,,
3c7642c0eb544735b63e036aa0bf3d8e,средние,Средний счёт:300–1000 ₽,650.0,
20b301b916544cf394eed73145558e34,выше среднего,Средний счёт:1500 ₽,1500.0,
aaaef7a467e44e80aeac2e5c84aea6a7,средние,Средний счёт:1000–1200 ₽,1100.0,
e144678d800d4dfe9c66e06fa9896e47,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
f0287db60b4d4baa8adae5abf7e01889,выше среднего,Средний счёт:от 1500 ₽,1500.0,
4b9d3fdf40f341e6b82db3505d3b0a1c,средние,Средний счёт:500–1000 ₽,750.0,
0743b6678cf94f9a9a5adb21d2056a64,средние,Средний счёт:400–1000 ₽,700.0,
d63f17b8ff4e4ea58de74477dbc02315,средние,Средний счёт:350–600 ₽,475.0,
298e19da5c384bb9a359b62f00caa92f,средние,Средний счёт:1000 ₽,1000.0,
0148e64589a14aeb9b046b18a97ff965,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
a06285b89d4f4e23ace4093632eace40,высокие,Средний счёт:1500–2000 ₽,1750.0,
bde7670bdb254e879fc29dd71cd3f098,средние,Средний счёт:700–1500 ₽,1100.0,
e86b9dc9c6f34f6291d9a8115e9b713c,средние,Средний счёт:600–1000 ₽,800.0,
b6460633cdd54b618389bd1a1a20d8ae,средние,Средний счёт:1000 ₽,1000.0,
be0ae79ad9524ba380e8d953bfc731af,средние,Средний счёт:700–1300 ₽,1000.0,
f1f1546745fb4a7bb8c18b20bd3f1af6,,Цена чашки капучино:100–180 ₽,,140.0
